feature,block,mean_abs_shap,folds_selected,selection_frequency
meth:COL18A1,methylation,0.0,0,0.0
meth:COL19A1,methylation,0.0,0,0.0
meth:COL1A1,methylation,0.0,5,0.1
meth:COL1A2,methylation,0.0,0,0.0
meth:COL20A1,methylation,0.0,0,0.0
meth:COL21A1,methylation,0.0,0,0.0
meth:CNTNAP1,methylation,0.0,0,0.0
meth:C6orf103,methylation,0.0,0,0.0
meth:CNTNAP4,methylation,0.0,3,0.06
meth:CNTNAP5,methylation,0.0,0,0.0
meth:COASY,methylation,0.0,0,0.0
meth:COG2,methylation,0.0,1,0.02
meth:COL11A2,methylation,0.0,0,0.0
meth:COL14A1,methylation,0.0,0,0.0
meth:CPA5,methylation,0.0,1,0.02
meth:CPB2,methylation,0.0,0,0.0
meth:CPD,methylation,0.0,0,0.0
meth:CPEB1,methylation,0.0,0,0.0
expr:CD300LB,expression,0.0,0,0.0
expr:CD300LF,expression,0.0,0,0.0
meth:COX6A2,methylation,0.0,0,0.0
meth:CNTNAP2,methylation,0.0,0,0.0
meth:CNN3,methylation,0.0,0,0.0
meth:CNNM1,methylation,0.0,0,0.0
meth:CNNM4,methylation,0.0,0,0.0
meth:CNR1,methylation,0.0,2,0.04
meth:CNR2,methylation,0.0,5,0.1
meth:CNRIP1,methylation,0.0,0,0.0
meth:CNFN,methylation,0.0,0,0.0
meth:CNGA1,methylation,0.0,0,0.0
meth:CNGA3,methylation,0.0,0,0.0
meth:CNGA4,methylation,0.0,0,0.0
meth:CNGB1,methylation,0.0,0,0.0
meth:CNIH3,methylation,0.0,0,0.0
meth:CNKSR1,methylation,0.0,0,0.0
meth:COL25A1,methylation,0.0,0,0.0
meth:CMTM5,methylation,0.0,0,0.0
meth:CMTM8,methylation,0.0,0,0.0
meth:CMYA5,methylation,0.0,0,0.0
meth:CNDP1,methylation,0.0,0,0.0
meth:CNDP2,methylation,0.0,0,0.0
meth:COL4A4,methylation,0.0,2,0.04
meth:COL5A1,methylation,0.0,0,0.0
meth:COL5A2,methylation,0.0,0,0.0
meth:COL5A3,methylation,0.0,0,0.0
meth:COL6A2,methylation,0.0,2,0.04
meth:COL8A1,methylation,0.0,0,0.0
meth:COL22A1,methylation,0.0,0,0.0
meth:COL23A1,methylation,0.0,0,0.0
meth:COL24A1,methylation,0.0,0,0.0
meth:CMTM2,methylation,0.0,0,0.0
expr:CD5L,expression,0.0,0,0.0
expr:CD6,expression,0.0,0,0.0
expr:CD68,expression,0.0,0,0.0
expr:CD7,expression,0.0,0,0.0
expr:CD70,expression,0.0,1,0.02
expr:CD72,expression,0.0,0,0.0
expr:CD4,expression,0.0,0,0.0
expr:CD40,expression,0.0,0,0.0
expr:CD40LG,expression,0.0,10,0.2
expr:CD44,expression,0.0,1,0.02
expr:CD48,expression,0.0,5,0.1
expr:CD5,expression,0.0,6,0.12
expr:CD52,expression,0.0,6,0.12
meth:COX6B2,methylation,0.0,0,0.0
expr:CD33,expression,0.0,0,0.0
expr:CD36,expression,0.0,0,0.0
expr:CD37,expression,0.0,3,0.06
expr:CD38,expression,0.0,2,0.04
expr:CD3D,expression,0.0,4,0.08
expr:CD3E,expression,0.0,9,0.18
expr:CD3G,expression,0.0,1,0.02
meth:CREB5,methylation,0.0,0,0.0
meth:CREG1,methylation,0.0,0,0.0
meth:CRHBP,methylation,0.0,0,0.0
meth:CRHR1,methylation,0.0,0,0.0
meth:CRHR2,methylation,0.0,0,0.0
meth:CRIM1,methylation,0.0,0,0.0
meth:CRIP3,methylation,0.0,0,0.0
expr:CD53,expression,0.0,0,0.0
meth:COX7A1,methylation,0.0,0,0.0
meth:COX7B2,methylation,0.0,0,0.0
meth:COX8C,methylation,0.0,0,0.0
meth:CPA1,methylation,0.0,0,0.0
meth:CPA2,methylation,0.0,0,0.0
meth:CPA4,methylation,0.0,1,0.02
meth:COQ3,methylation,0.0,1,0.02
meth:CORIN,methylation,0.0,0,0.0
meth:CORO2A,methylation,0.0,0,0.0
meth:CORO2B,methylation,0.0,3,0.06
meth:CORO6,methylation,0.0,0,0.0
meth:COTL1,methylation,0.0,0,0.0
meth:COX19,methylation,0.0,0,0.0
expr:CD55,expression,0.0,0,0.0
meth:COL8A2,methylation,0.0,0,0.0
meth:COL9A1,methylation,0.0,0,0.0
meth:COL9A3,methylation,0.0,0,0.0
meth:COLEC11,methylation,0.0,0,0.0
meth:COLEC12,methylation,0.0,0,0.0
meth:COMMD7,methylation,0.0,0,0.0
meth:COMP,methylation,0.0,0,0.0
expr:CD80,expression,0.0,0,0.0
meth:CPLX1,methylation,0.0,0,0.0
meth:CPLX2,methylation,0.0,0,0.0
meth:CPLX3,methylation,0.0,0,0.0
meth:CPLX4,methylation,0.0,0,0.0
meth:CPM,methylation,0.0,0,0.0
meth:CPN1,methylation,0.0,0,0.0
meth:COX4I2,methylation,0.0,0,0.0
meth:CIB3,methylation,0.0,1,0.02
meth:CHRNB2,methylation,0.0,0,0.0
meth:CHRNB3,methylation,0.0,0,0.0
meth:CHRNB4,methylation,0.0,0,0.0
meth:CHRND,methylation,0.0,0,0.0
meth:CHRNE,methylation,0.0,0,0.0
meth:CHRNG,methylation,0.0,0,0.0
meth:CHST11,methylation,0.0,0,0.0
meth:CHST13,methylation,0.0,0,0.0
meth:CHRNA2,methylation,0.0,0,0.0
meth:CHRNA3,methylation,0.0,0,0.0
meth:CHRNA5,methylation,0.0,0,0.0
meth:CHRNA6,methylation,0.0,0,0.0
meth:CNN2,methylation,0.0,0,0.0
meth:CHRNA9,methylation,0.0,0,0.0
meth:CHRNB1,methylation,0.0,0,0.0
meth:CLDND2,methylation,0.0,0,0.0
meth:CLEC10A,methylation,0.0,0,0.0
meth:CLEC11A,methylation,0.0,0,0.0
meth:CLEC12B,methylation,0.0,0,0.0
meth:CLEC14A,methylation,0.0,0,0.0
meth:CLEC17A,methylation,0.0,0,0.0
meth:CLEC1A,methylation,0.0,0,0.0
meth:CLEC1B,methylation,0.0,0,0.0
meth:CLDN20,methylation,0.0,0,0.0
meth:CLDN22,methylation,0.0,0,0.0
meth:CLDN25,methylation,0.0,0,0.0
meth:CHRNA7,methylation,0.0,1,0.02
expr:CDCA2,expression,0.0,1,0.02
expr:CDCA3,expression,0.0,0,0.0
expr:CD93,expression,0.0,0,0.0
expr:CDA,expression,0.0,0,0.0
expr:CDC14B,expression,0.0,2,0.04
expr:CDC25A,expression,0.0,0,0.0
expr:CDC25B,expression,0.0,7,0.14
expr:CDC25C,expression,0.0,0,0.0
expr:CDC42BPA,expression,0.0,0,0.0
meth:CHRM2,methylation,0.0,0,0.0
expr:CD82,expression,0.0,1,0.02
expr:CD83,expression,0.0,0,0.0
expr:CD84,expression,0.0,0,0.0
meth:CIB2,methylation,0.0,0,0.0
expr:CD8B,expression,0.0,3,0.06
meth:CIDEA,methylation,0.0,0,0.0
meth:CIDEB,methylation,0.0,0,0.0
meth:CIDEC,methylation,0.0,0,0.0
meth:CIITA,methylation,0.0,0,0.0
meth:CILP,methylation,0.0,14,0.28
meth:CILP2,methylation,0.0,0,0.0
meth:CITED4,methylation,0.0,0,0.0
meth:CKAP4,methylation,0.0,0,0.0
meth:CHST15,methylation,0.0,0,0.0
meth:CHST2,methylation,0.0,0,0.0
meth:CHST3,methylation,0.0,0,0.0
meth:CHST5,methylation,0.0,0,0.0
meth:CHST6,methylation,0.0,0,0.0
expr:CD86,expression,0.0,0,0.0
meth:CLIC3,methylation,0.0,0,0.0
meth:CLIP3,methylation,0.0,0,0.0
meth:CLIP4,methylation,0.0,0,0.0
meth:CLMN,methylation,0.0,1,0.02
meth:CLEC4E,methylation,0.0,0,0.0
meth:CLEC4F,methylation,0.0,0,0.0
meth:CLEC4G,methylation,0.0,0,0.0
meth:CLEC4GP1,methylation,0.0,0,0.0
meth:CLEC4M,methylation,0.0,0,0.0
meth:CLEC5A,methylation,0.0,0,0.0
meth:CLEC7A,methylation,0.0,0,0.0
meth:CLEC9A,methylation,0.0,0,0.0
meth:CLEC2A,methylation,0.0,5,0.1
meth:CLDN4,methylation,0.0,0,0.0
meth:CLEC2D,methylation,0.0,0,0.0
meth:CLEC2L,methylation,0.0,1,0.02
meth:CLEC3B,methylation,0.0,0,0.0
meth:CLEC4C,methylation,0.0,0,0.0
meth:CLEC4D,methylation,0.0,0,0.0
meth:CNTD2,methylation,0.0,0,0.0
meth:CNTFR,methylation,0.0,0,0.0
meth:CNTLN,methylation,0.0,0,0.0
meth:CNTN1,methylation,0.0,0,0.0
meth:CNTN2,methylation,0.0,0,0.0
meth:CNTN4,methylation,0.0,0,0.0
meth:CNTN5,methylation,0.0,3,0.06
meth:CNTN6,methylation,0.0,0,0.0
meth:CNN1,methylation,0.0,0,0.0
meth:CLEC2B,methylation,0.0,0,0.0
meth:CLDN5,methylation,0.0,0,0.0
meth:CLDN6,methylation,0.0,0,0.0
meth:CLDN8,methylation,0.0,0,0.0
meth:CLDN9,methylation,0.0,0,0.0
meth:CLCNKB,methylation,0.0,0,0.0
meth:CLDN1,methylation,0.0,0,0.0
meth:CLDN11,methylation,0.0,0,0.0
meth:CLDN14,methylation,0.0,0,0.0
meth:CLDN15,methylation,0.0,0,0.0
meth:CLDN16,methylation,0.0,0,0.0
meth:CLDN18,methylation,0.0,1,0.02
meth:CLDN19,methylation,0.0,0,0.0
meth:CKM,methylation,0.0,0,0.0
meth:CLECL1,methylation,0.0,0,0.0
meth:CLC,methylation,0.0,1,0.02
meth:CLCA1,methylation,0.0,0,0.0
meth:CLCA2,methylation,0.0,0,0.0
meth:CLCF1,methylation,0.0,1,0.02
meth:CLCN7,methylation,0.0,0,0.0
meth:CLCNKA,methylation,0.0,0,0.0
meth:CLRN2,methylation,0.0,0,0.0
meth:CLSTN2,methylation,0.0,1,0.02
meth:CLTCL1,methylation,0.0,0,0.0
meth:CLVS1,methylation,0.0,0,0.0
meth:CLVS2,methylation,0.0,0,0.0
meth:CMAH,methylation,0.0,0,0.0
meth:CMBL,methylation,0.0,0,0.0
meth:CMKLR1,methylation,0.0,1,0.02
meth:CKS2,methylation,0.0,0,0.0
meth:CYP2W1,methylation,0.0,2,0.04
meth:CYP39A1,methylation,0.0,0,0.0
meth:CYP3A4,methylation,0.0,0,0.0
meth:CYP3A43,methylation,0.0,0,0.0
meth:CYP27B1,methylation,0.0,0,0.0
meth:CYP27C1,methylation,0.0,0,0.0
meth:CYP2B6,methylation,0.0,0,0.0
meth:CYP2C18,methylation,0.0,6,0.12
meth:CYP2C19,methylation,0.0,0,0.0
meth:CYP2C9,methylation,0.0,0,0.0
meth:CYP2D6,methylation,0.0,0,0.0
meth:CYP2E1,methylation,0.0,0,0.0
meth:CYP11B1,methylation,0.0,0,0.0
meth:CR1L,methylation,0.0,0,0.0
meth:CYP17A1,methylation,0.0,0,0.0
meth:CYP19A1,methylation,0.0,0,0.0
meth:CYP1A1,methylation,0.0,0,0.0
meth:CYP1A2,methylation,0.0,0,0.0
meth:CYP20A1,methylation,0.0,0,0.0
meth:CYP24A1,methylation,0.0,0,0.0
meth:DAPP1,methylation,0.0,0,0.0
meth:DARC,methylation,0.0,0,0.0
meth:DARS,methylation,0.0,0,0.0
meth:DBC1,methylation,0.0,0,0.0
meth:DBNDD2,methylation,0.0,0,0.0
meth:DBX1,methylation,0.0,0,0.0
meth:DCAF4L2,methylation,0.0,0,0.0
meth:CYP11B2,methylation,0.0,0,0.0
meth:CXCR7,methylation,0.0,0,0.0
meth:CWH43,methylation,0.0,0,0.0
meth:CX3CL1,methylation,0.0,0,0.0
meth:CX3CR1,methylation,0.0,0,0.0
meth:CXCL1,methylation,0.0,0,0.0
meth:CXCL10,methylation,0.0,0,0.0
meth:CXCL11,methylation,0.0,0,0.0
meth:CXCL12,methylation,0.0,0,0.0
meth:CXCL13,methylation,0.0,0,0.0
meth:CTXN2,methylation,0.0,0,0.0
meth:CTXN3,methylation,0.0,1,0.02
meth:CUBN,methylation,0.0,0,0.0
meth:CUEDC1,methylation,0.0,0,0.0
meth:CYP2U1,methylation,0.0,0,0.0
meth:CUL7,methylation,0.0,0,0.0
meth:CUX2,methylation,0.0,0,0.0
meth:CUZD1,methylation,0.0,0,0.0
meth:CYP3A7,methylation,0.0,0,0.0
meth:CYP4A11,methylation,0.0,0,0.0
meth:CYP4B1,methylation,0.0,0,0.0
meth:CYP4F11,methylation,0.0,1,0.02
meth:CYP4F12,methylation,0.0,0,0.0
meth:CYP4F2,methylation,0.0,0,0.0
meth:CYP4F22,methylation,0.0,0,0.0
meth:CYP4F3,methylation,0.0,0,0.0
meth:CYP2F1,methylation,0.0,29,0.58
meth:CYP2J2,methylation,0.0,0,0.0
meth:CYP2S1,methylation,0.0,0,0.0
meth:CUGBP2,methylation,0.0,0,0.0
meth:DEFB115,methylation,0.0,0,0.0
expr:CCN3,expression,0.0,0,0.0
meth:DDO,methylation,0.0,0,0.0
meth:DDR1,methylation,0.0,0,0.0
meth:DDX47,methylation,0.0,1,0.02
meth:DDX56,methylation,0.0,1,0.02
meth:DDX60,methylation,0.0,0,0.0
meth:DEC1,methylation,0.0,0,0.0
meth:DECR2,methylation,0.0,0,0.0
meth:DCST2,methylation,0.0,0,0.0
meth:DCT,methylation,0.0,0,0.0
meth:DCTN1,methylation,0.0,0,0.0
meth:DCUN1D1,methylation,0.0,0,0.0
meth:DAB2IP,methylation,0.0,10,0.2
meth:DDIT3,methylation,0.0,0,0.0
meth:DDIT4L,methylation,0.0,0,0.0
meth:DCBLD1,methylation,0.0,0,0.0
meth:DCBLD2,methylation,0.0,1,0.02
meth:DCC,methylation,0.0,0,0.0
meth:DCD,methylation,0.0,0,0.0
meth:DCDC2,methylation,0.0,2,0.04
meth:DCDC2B,methylation,0.0,0,0.0
meth:DCHS1,methylation,0.0,0,0.0
meth:DCHS2,methylation,0.0,0,0.0
expr:CCRL2,expression,0.0,0,0.0
expr:CCSER1,expression,0.0,0,0.0
expr:CCT6B,expression,0.0,0,0.0
meth:DEFB116,methylation,0.0,0,0.0
meth:DDC,methylation,0.0,1,0.02
meth:DACT2,methylation,0.0,0,0.0
meth:DAD1L,methylation,0.0,0,0.0
meth:DAND5,methylation,0.0,0,0.0
meth:DAOA,methylation,0.0,0,0.0
meth:DAP,methylation,0.0,0,0.0
meth:DAPK1,methylation,0.0,0,0.0
meth:DAPL1,methylation,0.0,0,0.0
meth:CYTH4,methylation,0.0,0,0.0
meth:CYTIP,methylation,0.0,0,0.0
meth:CYTL1,methylation,0.0,0,0.0
meth:CYYR1,methylation,0.0,0,0.0
meth:D4S234E,methylation,0.0,0,0.0
meth:DAAM2,methylation,0.0,0,0.0
meth:DEFB1,methylation,0.0,0,0.0
meth:DAB2,methylation,0.0,0,0.0
meth:CYP4X1,methylation,0.0,0,0.0
meth:CYP4Z2P,methylation,0.0,0,0.0
meth:CYP7A1,methylation,0.0,1,0.02
meth:CYP7B1,methylation,0.0,2,0.04
meth:CYP8B1,methylation,0.0,0,0.0
meth:CYS1,methylation,0.0,0,0.0
meth:CYSLTR2,methylation,0.0,0,0.0
meth:CYTH3,methylation,0.0,0,0.0
meth:DEF8,methylation,0.0,4,0.08
meth:DEFA10P,methylation,0.0,0,0.0
meth:DEFA4,methylation,0.0,0,0.0
meth:DEFA5,methylation,0.0,0,0.0
meth:DEFA6,methylation,0.0,0,0.0
meth:DAB1,methylation,0.0,0,0.0
meth:CRYBG3,methylation,0.0,4,0.08
meth:CRYGA,methylation,0.0,0,0.0
meth:CRYGC,methylation,0.0,0,0.0
meth:CRYGD,methylation,0.0,0,0.0
meth:CRYGN,methylation,0.0,0,0.0
meth:CRYGS,methylation,0.0,0,0.0
meth:CRYZ,methylation,0.0,0,0.0
meth:CRP,methylation,0.0,0,0.0
meth:CRTAC1,methylation,0.0,0,0.0
meth:CRYAB,methylation,0.0,0,0.0
meth:CRYBA1,methylation,0.0,0,0.0
meth:CRYBA2,methylation,0.0,0,0.0
meth:CRYBA4,methylation,0.0,0,0.0
meth:CXCR6,methylation,0.0,1,0.02
meth:CRLF1,methylation,0.0,1,0.02
meth:CRLF3,methylation,0.0,0,0.0
meth:CRMP1,methylation,0.0,0,0.0
meth:CRNKL1,methylation,0.0,0,0.0
meth:CRNN,methylation,0.0,0,0.0
meth:CROCCL2,methylation,0.0,0,0.0
meth:CTCFL,methylation,0.0,0,0.0
meth:CTF1,methylation,0.0,0,0.0
meth:CTGF,methylation,0.0,0,0.0
meth:CTHRC1,methylation,0.0,0,0.0
meth:CTLA4,methylation,0.0,3,0.06
meth:CTNNA3,methylation,0.0,0,0.0
meth:CTNNAL1,methylation,0.0,0,0.0
meth:CTNND1,methylation,0.0,2,0.04
meth:CRYBB1,methylation,0.0,0,0.0
meth:CR2,methylation,0.0,0,0.0
meth:CRABP1,methylation,0.0,0,0.0
meth:CRABP2,methylation,0.0,0,0.0
meth:CRB1,methylation,0.0,0,0.0
meth:CRB2,methylation,0.0,0,0.0
meth:CRCT1,methylation,0.0,0,0.0
meth:CREB3L3,methylation,0.0,0,0.0
meth:CPT1B,methylation,0.0,0,0.0
meth:CPT1C,methylation,0.0,1,0.02
meth:CPT2,methylation,0.0,0,0.0
meth:CPVL,methylation,0.0,0,0.0
meth:CPXM1,methylation,0.0,1,0.02
meth:CPXM2,methylation,0.0,0,0.0
meth:CSGALNACT1,methylation,0.0,0,0.0
meth:CR1,methylation,0.0,0,0.0
meth:CPN2,methylation,0.0,0,0.0
meth:CPNE2,methylation,0.0,0,0.0
meth:CPNE4,methylation,0.0,0,0.0
meth:CPNE7,methylation,0.0,0,0.0
meth:CPNE8,methylation,0.0,0,0.0
meth:CPNE9,methylation,0.0,0,0.0
meth:CPPED1,methylation,0.0,10,0.2
meth:CSDAP1,methylation,0.0,0,0.0
meth:CSDC2,methylation,0.0,0,0.0
meth:CSF1,methylation,0.0,0,0.0
meth:CSF2,methylation,0.0,0,0.0
meth:CSF2RB,methylation,0.0,0,0.0
meth:CSF3R,methylation,0.0,0,0.0
meth:CPZ,methylation,0.0,3,0.06
expr:CD247,expression,0.0,3,0.06
expr:CD248,expression,0.0,0,0.0
expr:CD27,expression,0.0,2,0.04
expr:CD177,expression,0.0,0,0.0
expr:CD180,expression,0.0,0,0.0
expr:CD1B,expression,0.0,8,0.16
expr:CD2,expression,0.0,4,0.08
expr:CD200,expression,0.0,10,0.2
meth:CTNND2,methylation,0.0,0,0.0
meth:CTSE,methylation,0.0,0,0.0
meth:CTSG,methylation,0.0,1,0.02
expr:CD101,expression,0.0,0,0.0
expr:CD109,expression,0.0,0,0.0
meth:CST8,methylation,0.0,3,0.06
meth:CXXC5,methylation,0.0,0,0.0
meth:CYB5R2,methylation,0.0,0,0.0
meth:CYBA,methylation,0.0,0,0.0
meth:CYBRD1,methylation,0.0,0,0.0
meth:CYCSP52,methylation,0.0,0,0.0
meth:CYGB,methylation,0.0,2,0.04
meth:CYMP,methylation,0.0,0,0.0
meth:CYP11A1,methylation,0.0,0,0.0
meth:CXCL17,methylation,0.0,0,0.0
meth:CXCL3,methylation,0.0,0,0.0
meth:CXCL5,methylation,0.0,0,0.0
meth:CXCR2,methylation,0.0,0,0.0
meth:CXCR4,methylation,0.0,0,0.0
meth:CXCR5,methylation,0.0,0,0.0
expr:CD164L2,expression,0.0,0,0.0
meth:CST9,methylation,0.0,0,0.0
meth:CTAGE1,methylation,0.0,1,0.02
meth:CTBP1,methylation,0.0,0,0.0
meth:CSRNP3,methylation,0.0,3,0.06
meth:CSRP1,methylation,0.0,0,0.0
meth:CSRP3,methylation,0.0,1,0.02
meth:CST1,methylation,0.0,0,0.0
meth:CST5,methylation,0.0,0,0.0
meth:CST6,methylation,0.0,0,0.0
meth:CSHL1,methylation,0.0,0,0.0
meth:CSMD1,methylation,0.0,0,0.0
meth:CSMD2,methylation,0.0,0,0.0
meth:CSN1S2B,methylation,0.0,0,0.0
expr:CD244,expression,0.0,0,0.0
meth:CSNK1A1P,methylation,0.0,2,0.04
meth:CSNK1E,methylation,0.0,2,0.04
meth:CSPG4,methylation,0.0,0,0.0
expr:CD274,expression,0.0,5,0.1
expr:CD28,expression,0.0,0,0.0
expr:CD300A,expression,0.0,0,0.0
expr:CD300C,expression,0.0,0,0.0
meth:CTSL1,methylation,0.0,0,0.0
meth:CTSL3,methylation,0.0,0,0.0
meth:CTSZ,methylation,0.0,0,0.0
expr:CD200R1,expression,0.0,0,0.0
expr:CD207,expression,0.0,8,0.16
expr:CD22,expression,0.0,8,0.16
expr:CD226,expression,0.0,29,0.58
meth:CSNK1A1L,methylation,0.0,0,0.0
meth:CAND2,methylation,0.0,19,0.38
meth:CAPG,methylation,0.0,0,0.0
meth:CAPN14,methylation,0.0,0,0.0
meth:CAPN2,methylation,0.0,0,0.0
meth:CALN1,methylation,0.0,0,0.0
meth:CAMK1D,methylation,0.0,0,0.0
meth:CAMK1G,methylation,0.0,0,0.0
meth:CAMK2A,methylation,0.0,0,0.0
meth:CAMK2D,methylation,0.0,0,0.0
meth:CAMKV,methylation,0.0,0,0.0
meth:CAMP,methylation,0.0,0,0.0
expr:CEACAM20,expression,0.0,0,0.0
expr:CEACAM21,expression,0.0,0,0.0
expr:CDC7,expression,0.0,0,0.0
meth:CASQ1,methylation,0.0,0,0.0
meth:CASR,methylation,0.0,0,0.0
meth:CASS4,methylation,0.0,0,0.0
meth:CAST,methylation,0.0,3,0.06
expr:CDSN,expression,0.0,0,0.0
expr:CDT1,expression,0.0,0,0.0
expr:CDX1,expression,0.0,0,0.0
expr:CDYL2,expression,0.0,0,0.0
expr:CEACAM16,expression,0.0,0,0.0
expr:CEACAM19,expression,0.0,5,0.1
expr:CDKN2A,expression,0.0,3,0.06
expr:CDKN2B,expression,0.0,0,0.0
expr:CDKN2C,expression,0.0,0,0.0
expr:CEACAM3,expression,0.0,0,0.0
meth:CACNA2D3,methylation,0.0,0,0.0
meth:CACNA2D4,methylation,0.0,0,0.0
meth:CACNB2,methylation,0.0,0,0.0
meth:CACNB4,methylation,0.0,0,0.0
meth:CACNG1,methylation,0.0,0,0.0
meth:CACNG2,methylation,0.0,0,0.0
meth:CACNG3,methylation,0.0,0,0.0
meth:CACHD1,methylation,0.0,0,0.0
meth:CACNA1A,methylation,0.0,0,0.0
meth:CACNA1B,methylation,0.0,0,0.0
meth:CACNA1C,methylation,0.0,0,0.0
meth:CACNA1G,methylation,0.0,4,0.08
meth:CACNA1H,methylation,0.0,0,0.0
meth:CAMSAP1,methylation,0.0,0,0.0
meth:CACNA1S,methylation,0.0,0,0.0
meth:CARD6,methylation,0.0,0,0.0
meth:CARD8,methylation,0.0,0,0.0
meth:CARTPT,methylation,0.0,0,0.0
meth:CASKIN1,methylation,0.0,0,0.0
meth:CASP2,methylation,0.0,16,0.32
meth:CAPN9,methylation,0.0,0,0.0
meth:CAPNS2,methylation,0.0,0,0.0
meth:CAPS,methylation,0.0,0,0.0
meth:CAPSL,methylation,0.0,0,0.0
meth:CAPZA3,methylation,0.0,0,0.0
meth:CARD11,methylation,0.0,0,0.0
meth:CARD14,methylation,0.0,0,0.0
meth:CARD18,methylation,0.0,0,0.0
meth:CACNA1I,methylation,0.0,0,0.0
meth:CBR3,methylation,0.0,0,0.0
meth:CBY3,methylation,0.0,8,0.16
meth:CC2D1A,methylation,0.0,0,0.0
meth:CC2D2A,methylation,0.0,0,0.0
meth:CAT,methylation,0.0,0,0.0
meth:CATSPER1,methylation,0.0,3,0.06
meth:CATSPER2P1,methylation,0.0,0,0.0
meth:CATSPER3,methylation,0.0,0,0.0
meth:CATSPER4,methylation,0.0,0,0.0
meth:CAV1,methylation,0.0,0,0.0
meth:CAV2,methylation,0.0,0,0.0
meth:CAV3,methylation,0.0,0,0.0
meth:CCDC81,methylation,0.0,0,0.0
expr:CDKN3,expression,0.0,0,0.0
meth:CCDC83,methylation,0.0,1,0.02
meth:CCDC85C,methylation,0.0,5,0.1
meth:CCDC88B,methylation,0.0,0,0.0
meth:CCIN,methylation,0.0,0,0.0
meth:CCK,methylation,0.0,0,0.0
meth:CCDC54,methylation,0.0,0,0.0
meth:CCDC60,methylation,0.0,0,0.0
meth:CCDC62,methylation,0.0,0,0.0
meth:CCDC63,methylation,0.0,0,0.0
meth:CCDC65,methylation,0.0,2,0.04
meth:CCDC67,methylation,0.0,0,0.0
meth:CCDC8,methylation,0.0,0,0.0
meth:CCDC80,methylation,0.0,0,0.0
meth:CCDC3,methylation,0.0,0,0.0
meth:CCDC82,methylation,0.0,0,0.0
expr:CDNF,expression,0.0,0,0.0
expr:CDO1,expression,0.0,2,0.04
expr:CDRT1,expression,0.0,0,0.0
expr:CDRT4,expression,0.0,0,0.0
expr:CDK5R1,expression,0.0,0,0.0
expr:CDK5RAP3,expression,0.0,0,0.0
expr:CDKL2,expression,0.0,3,0.06
expr:CDKL5,expression,0.0,0,0.0
expr:CDKN1A,expression,0.0,0,0.0
expr:CDKN1C,expression,0.0,1,0.02
meth:CCDC116,methylation,0.0,2,0.04
meth:CCDC129,methylation,0.0,0,0.0
meth:CCDC13,methylation,0.0,0,0.0
meth:CBLN4,methylation,0.0,0,0.0
meth:CCDC136,methylation,0.0,0,0.0
meth:CCDC141,methylation,0.0,1,0.02
meth:CCDC144NL,methylation,0.0,0,0.0
meth:CCDC147,methylation,0.0,0,0.0
meth:CCBE1,methylation,0.0,0,0.0
meth:CCBL2,methylation,0.0,0,0.0
meth:CCBP2,methylation,0.0,0,0.0
meth:CCDC108,methylation,0.0,0,0.0
meth:CCDC11,methylation,0.0,0,0.0
meth:CCDC110,methylation,0.0,0,0.0
meth:CCDC114,methylation,0.0,0,0.0
meth:CBFA2T3,methylation,0.0,0,0.0
meth:CBLC,methylation,0.0,0,0.0
meth:CBLN3,methylation,0.0,0,0.0
meth:CCDC135,methylation,0.0,0,0.0
expr:CEACAM6,expression,0.0,0,0.0
expr:CEACAM7,expression,0.0,0,0.0
expr:CEBPA,expression,0.0,0,0.0
expr:CEBPB,expression,0.0,0,0.0
expr:CEBPD,expression,0.0,0,0.0
expr:CEBPE,expression,0.0,2,0.04
meth:C6orf27,methylation,0.0,1,0.02
meth:C6orf59,methylation,0.0,0,0.0
meth:C6orf94,methylation,0.0,0,0.0
meth:C7,methylation,0.0,0,0.0
meth:C7orf13,methylation,0.0,0,0.0
meth:C7orf16,methylation,0.0,0,0.0
meth:C8orf86,methylation,0.0,0,0.0
meth:CACNA2D1,methylation,0.0,4,0.08
meth:C9orf106,methylation,0.0,0,0.0
meth:C9orf11,methylation,0.0,0,0.0
meth:C9orf117,methylation,0.0,3,0.06
meth:C9orf122,methylation,0.0,0,0.0
meth:C9orf129,methylation,0.0,0,0.0
meth:C8orf45,methylation,0.0,2,0.04
meth:C8orf46,methylation,0.0,1,0.02
meth:C8orf47,methylation,0.0,0,0.0
meth:C8orf56,methylation,0.0,0,0.0
meth:C8orf58,methylation,0.0,0,0.0
meth:C8orf73,methylation,0.0,0,0.0
meth:C8orf75,methylation,0.0,0,0.0
meth:C8orf85,methylation,0.0,0,0.0
meth:C8B,methylation,0.0,0,0.0
meth:C9,methylation,0.0,0,0.0
meth:C6orf105,methylation,0.0,0,0.0
meth:C6orf118,methylation,0.0,0,0.0
meth:C6orf122,methylation,0.0,0,0.0
meth:C6orf123,methylation,0.0,0,0.0
meth:C6orf126,methylation,0.0,0,0.0
meth:C6orf127,methylation,0.0,0,0.0
meth:C5orf40,methylation,0.0,3,0.06
meth:C5orf46,methylation,0.0,0,0.0
meth:C5orf48,methylation,0.0,4,0.08
meth:C5orf52,methylation,0.0,0,0.0
meth:C5orf53,methylation,0.0,0,0.0
meth:C5orf58,methylation,0.0,1,0.02
meth:C5orf60,methylation,0.0,0,0.0
expr:CEACAM5,expression,0.0,0,0.0
expr:CEND1,expression,0.0,0,0.0
