feature,block,mean_abs_shap,folds_selected,selection_frequency
expr:ABHD12B,expression,0.000329643115401268,5,0.1
expr:ARL9,expression,0.0003293612336909229,22,0.44
meth:PLIN2,methylation,0.00032875800124284894,11,0.22
expr:TRAF5,expression,0.0003265927662141621,4,0.08
meth:AGER,methylation,0.0003250358277000487,4,0.08
meth:NLRP6,methylation,0.0003247863043927484,9,0.18
expr:SGK3,expression,0.00032448164420202376,20,0.4
meth:ACTA1,methylation,0.00032370818371418864,3,0.06
expr:DERL3,expression,0.00032346970207678777,6,0.12
expr:SP140L,expression,0.0003233127639827284,27,0.54
expr:PROS1,expression,0.0003229790405991177,6,0.12
meth:C2orf81,methylation,0.0003224247315972063,38,0.76
expr:SH2D1A,expression,0.0003204611697938384,41,0.82
meth:HDHD3,methylation,0.0003204197564627975,38,0.76
expr:KCNK13,expression,0.00032037824857980015,10,0.2
expr:CLRN1,expression,0.00032034491026855034,23,0.46
meth:FSCN3,methylation,0.00032010645715191085,34,0.68
meth:GPIHBP1,methylation,0.0003195558092556894,16,0.32
meth:ZNF474,methylation,0.0003190471907146275,6,0.12
expr:CCDC170,expression,0.00031887303589428484,32,0.64
meth:METAP1,methylation,0.0003180608774224917,15,0.3
expr:KIF20A,expression,0.00031801633303985,4,0.08
expr:HS6ST2,expression,0.00031767099992268614,9,0.18
expr:JUN,expression,0.0003174686280544847,2,0.04
expr:LRRN4CL,expression,0.0003166191454511136,4,0.08
meth:ZNF586,methylation,0.00031619236688129604,8,0.16
meth:CD300LG,methylation,0.0003159098559990525,10,0.2
expr:NTN4,expression,0.000315046733400474,6,0.12
expr:ABCA8,expression,0.00031396722892838483,38,0.76
expr:TRPV6,expression,0.00031391681510616434,11,0.22
expr:P2RX7,expression,0.0003138192530189242,7,0.14
expr:KRT78,expression,0.00031380690883712044,42,0.84
expr:PABPC1L,expression,0.00031333861988969147,1,0.02
meth:CYP27A1,methylation,0.00031267767190001905,1,0.02
meth:C1orf210,methylation,0.0003123875940218568,3,0.06
meth:ZNF556,methylation,0.0003114777896553278,25,0.5
meth:MIR1224,methylation,0.00031142677845699446,35,0.7
expr:ZNF655,expression,0.0003113958186336926,7,0.14
meth:C1orf111,methylation,0.0003110511461272836,4,0.08
expr:PPP1R16B,expression,0.0003109509649220854,40,0.8
expr:CCDC141,expression,0.00031078088767781784,26,0.52
expr:P2RY12,expression,0.0003105659169134099,43,0.86
meth:MSL3L2,methylation,0.00031014720055585104,6,0.12
meth:ALS2CR11,methylation,0.0003097409091424197,10,0.2
expr:NTSR2,expression,0.000309424358420074,24,0.48
meth:GPR171,methylation,0.0003091360267717391,1,0.02
meth:C13orf29,methylation,0.0003091096645221114,15,0.3
expr:RELN,expression,0.00030811470933258536,10,0.2
expr:CAMK4,expression,0.00030810865940690167,44,0.88
meth:GCNT3,methylation,0.0003075143644348421,47,0.94
expr:ANKRD33B,expression,0.0003073523597170909,6,0.12
expr:PRKAG3,expression,0.00030715378622213997,30,0.6
meth:HAO2,methylation,0.0003069986272842074,39,0.78
meth:PALM3,methylation,0.0003066019226725285,13,0.26
expr:DPYSL4,expression,0.0003063819526384274,15,0.3
meth:LCN15,methylation,0.0003056983870919794,20,0.4
meth:ZSCAN23,methylation,0.00030542527868722874,6,0.12
expr:IRF1,expression,0.00030509186153476303,37,0.74
expr:TNFAIP3,expression,0.0003038478422571312,11,0.22
expr:KIAA0040,expression,0.0003033247855910304,32,0.64
expr:S100A8,expression,0.00030328161083161833,15,0.3
meth:ZDHHC11,methylation,0.0003004421014338732,8,0.16
expr:ISM1,expression,0.0003001785720698535,20,0.4
meth:QRFP,methylation,0.00029995468736160547,50,1.0
expr:MRGPRX2,expression,0.00029926100636229794,17,0.34
meth:GHDC,methylation,0.0002987816308935483,18,0.36
expr:LCA5,expression,0.00029876021047433216,3,0.06
meth:RPL13AP20,methylation,0.00029800423011504886,29,0.58
expr:ZFAND4,expression,0.0002974407107103616,1,0.02
meth:FAM107B,methylation,0.00029663878958672283,5,0.1
meth:FAM38B,methylation,0.0002966335123346653,8,0.16
meth:KLHL36,methylation,0.00029647176464398705,30,0.6
meth:ADPRHL1,methylation,0.00029582709438450957,46,0.92
meth:DISP1,methylation,0.000294602955026286,35,0.7
meth:FGFBP1,methylation,0.000294501893222332,4,0.08
meth:SLCO4A1,methylation,0.0002938811434432864,10,0.2
meth:ADH4,methylation,0.00029368276591412723,27,0.54
expr:ZNF528,expression,0.0002923164477882286,6,0.12
expr:TRARG1,expression,0.00029220833029184077,9,0.18
expr:AFF3,expression,0.00029163011957933073,39,0.78
meth:PLA2G4F,methylation,0.00029118292565856663,14,0.28
meth:PCDHGA3,methylation,0.00029106724001134614,7,0.14
expr:RUFY4,expression,0.0002908961323555559,4,0.08
meth:RSAD1,methylation,0.0002906344598159194,1,0.02
meth:DHRS3,methylation,0.00029023922979831696,3,0.06
expr:IQGAP2,expression,0.00028922856409037705,43,0.86
meth:OR1E2,methylation,0.00028910885642593104,3,0.06
expr:FLNB,expression,0.00028849171940237284,4,0.08
meth:C2orf68,methylation,0.00028787442385113206,44,0.88
expr:SHISAL2A,expression,0.00028766006491625577,36,0.72
expr:AMTN,expression,0.00028744720427008964,15,0.3
expr:CCDC117,expression,0.0002854980295524001,5,0.1
meth:RNF123,methylation,0.0002852571714255545,18,0.36
expr:ENTPD5,expression,0.000285211339360103,1,0.02
expr:SYT4,expression,0.00028516585007309914,27,0.54
expr:SMIM33,expression,0.00028486795296582085,12,0.24
meth:TMEM105,methylation,0.00028469054494053127,50,1.0
meth:SOX1,methylation,0.0002843725378625095,4,0.08
expr:SERPING1,expression,0.00028424497312781483,22,0.44
meth:GABRP,methylation,0.0002835735504049808,24,0.48
expr:TRAT1,expression,0.00028342276875099,44,0.88
meth:VPS18,methylation,0.00028335326351225376,16,0.32
meth:SPTBN2,methylation,0.0002830181214393991,33,0.66
meth:HGFAC,methylation,0.0002829504237339205,49,0.98
meth:PVRL4,methylation,0.0002827407954486482,33,0.66
expr:SCN3A,expression,0.0002822209995322149,34,0.68
expr:OR2H2,expression,0.0002819353190716356,10,0.2
meth:KIAA1026,methylation,0.000281714739488765,37,0.74
expr:LIN28A,expression,0.0002810756753509243,15,0.3
expr:RAMP2,expression,0.0002807251488169034,15,0.3
meth:PROZ,methylation,0.00027979654259979725,8,0.16
meth:UPK2,methylation,0.0002786896548905345,43,0.86
meth:CASQ1,methylation,0.0002774132179703364,42,0.84
expr:PLAAT3,expression,0.0002763927060489853,15,0.3
meth:LOC121952,methylation,0.0002759266977331468,14,0.28
expr:RNASE4,expression,0.00027589074852585327,32,0.64
meth:PHKG1,methylation,0.000274036981863901,8,0.16
meth:CST7,methylation,0.0002739337699798246,15,0.3
meth:RHPN2,methylation,0.0002739061832161075,41,0.82
expr:ARHGAP8,expression,0.00027319954824633896,6,0.12
expr:SCEL,expression,0.00027295819018036127,10,0.2
expr:CCDC30,expression,0.00027174879020700854,3,0.06
expr:EDNRB,expression,0.0002713876310735941,5,0.1
expr:CDH2,expression,0.00027087447233498096,3,0.06
meth:KIAA0513,methylation,0.00027078107523266227,50,1.0
expr:FCER2,expression,0.0002702446363400668,8,0.16
expr:CCL1,expression,0.00026999638580224095,17,0.34
expr:SLC5A12,expression,0.00026949949096888304,5,0.1
expr:ACADSB,expression,0.00026695163680228573,39,0.78
meth:MIR938,methylation,0.00026630593691317534,44,0.88
meth:LRRN4,methylation,0.000266109624676205,37,0.74
meth:SERPINA9,methylation,0.0002649923204444349,10,0.2
meth:KRTAP1-3,methylation,0.00026494475443743996,18,0.36
meth:KRTAP4-5,methylation,0.0002645615038798294,36,0.72
expr:ATP13A5,expression,0.00026432099402882157,10,0.2
expr:CAPN11,expression,0.0002640953753143549,5,0.1
expr:TPRG1,expression,0.0002639290178194642,5,0.1
expr:AMN1,expression,0.00026376539608463645,4,0.08
meth:TOMM20L,methylation,0.0002636348584201187,25,0.5
expr:BPIFA2,expression,0.0002621715733160575,18,0.36
meth:FFAR3,methylation,0.00026066725504712113,42,0.84
expr:ZNF620,expression,0.0002595441004696993,31,0.62
meth:MIR623,methylation,0.0002590896866699357,46,0.92
expr:EHHADH,expression,0.000259070482570678,1,0.02
meth:C12orf71,methylation,0.00025842427159659563,25,0.5
meth:MIR365-1,methylation,0.0002583094756118953,22,0.44
meth:GNE,methylation,0.0002580812433734536,2,0.04
expr:ZNF728,expression,0.000256743387715822,27,0.54
expr:ANKRD2,expression,0.00025663431733846664,2,0.04
expr:CCDC69,expression,0.00025647429213153595,33,0.66
expr:GREB1,expression,0.0002564293600153178,25,0.5
expr:CCND2,expression,0.0002562565296622259,35,0.7
expr:CDKN1B,expression,0.0002554720655704538,12,0.24
meth:NHP2,methylation,0.0002553466916212748,29,0.58
meth:SLURP1,methylation,0.000255332568057758,34,0.68
meth:SCNN1D,methylation,0.0002550950480831994,9,0.18
meth:S100A2,methylation,0.00025402350234799087,50,1.0
expr:KLF2,expression,0.00025395710933177423,27,0.54
meth:TNRC6C,methylation,0.00025392426177859304,10,0.2
meth:H2AFY,methylation,0.00025384407490491867,16,0.32
expr:MAN1C1,expression,0.0002529358025640249,1,0.02
expr:FOXE1,expression,0.00025291011358300847,9,0.18
meth:VHL,methylation,0.00025169502022554695,46,0.92
meth:LINGO4,methylation,0.00025135496564741643,7,0.14
meth:PRICKLE1,methylation,0.00025105371605604887,14,0.28
meth:CCDC30,methylation,0.00025063090259209276,50,1.0
expr:CACNA1E,expression,0.0002500753034837544,2,0.04
meth:NLRP5,methylation,0.00024990789825096726,14,0.28
expr:ADGRF2,expression,0.00024870661686041525,14,0.28
meth:GPA33,methylation,0.0002486767092098792,6,0.12
expr:ZNF675,expression,0.0002481679897755384,5,0.1
meth:SLC4A9,methylation,0.0002477997283373649,24,0.48
expr:TRIM22,expression,0.00024698457647381086,21,0.42
expr:LHX8,expression,0.0002466569421812892,2,0.04
expr:CLIC2,expression,0.0002456863952355216,46,0.92
expr:CLEC10A,expression,0.00024568033404648304,23,0.46
expr:NLGN3,expression,0.00024567388463765384,5,0.1
expr:RAP1GAP2,expression,0.00024540331214666365,10,0.2
expr:TESPA1,expression,0.0002454024636083179,45,0.9
meth:SERPINE3,methylation,0.000245043956157234,18,0.36
expr:GMFG,expression,0.00024471688084304333,4,0.08
meth:IFNGR2,methylation,0.0002446627568133408,32,0.64
meth:SNORD4B,methylation,0.0002444787782483867,7,0.14
expr:GATA3,expression,0.00024409677333584647,41,0.82
expr:PZP,expression,0.00024407351156696677,6,0.12
expr:SCG3,expression,0.0002435093920212239,2,0.04
expr:DLC1,expression,0.0002425097019030628,22,0.44
meth:MUC13,methylation,0.00024249643320217729,6,0.12
expr:SCML4,expression,0.00024240461311170032,35,0.7
meth:PLEC1,methylation,0.00024200760868980605,17,0.34
meth:PCDHB19P,methylation,0.0002398470076858192,37,0.74
meth:DLK1,methylation,0.00023973656061571091,1,0.02
meth:SRRM2,methylation,0.00023865641560405493,3,0.06
expr:GRAP2,expression,0.00023763598874211312,30,0.6
expr:LGALS3BP,expression,0.00023751203843858093,2,0.04
expr:PDE6G,expression,0.0002372707628334562,30,0.6
meth:DUPD1,methylation,0.00023641259758733213,8,0.16
meth:C16orf79,methylation,0.00023581804998684675,15,0.3
expr:LPCAT3,expression,0.00023530545877292752,6,0.12
meth:PXDNL,methylation,0.0002348207953301343,11,0.22
meth:NOS2,methylation,0.00023471925407648087,25,0.5
expr:RNF157,expression,0.0002346300888651361,15,0.3
expr:GABRA4,expression,0.00023431802401319146,4,0.08
expr:PARD3B,expression,0.00023400949118825207,42,0.84
expr:GPR18,expression,0.00023369428659365937,44,0.88
meth:FAM18A,methylation,0.0002333657272780935,3,0.06
meth:MAFA,methylation,0.00023295250139199197,8,0.16
expr:FCRL6,expression,0.00023166103410008162,23,0.46
expr:CCNB1,expression,0.0002315807156264782,5,0.1
expr:ADCY5,expression,0.00023157647994690036,19,0.38
meth:SNORD18C,methylation,0.00023135522496886551,4,0.08
meth:SNORA48,methylation,0.0002308904998547708,12,0.24
meth:DYRK2,methylation,0.0002306530867437167,42,0.84
expr:BTN3A2,expression,0.0002297967905178666,5,0.1
expr:AC005041.1,expression,0.00022888730745762587,3,0.06
expr:ITIH6,expression,0.00022856387882851638,13,0.26
meth:LOC648740,methylation,0.00022855494171380997,2,0.04
expr:VAV3,expression,0.00022813814575783908,8,0.16
meth:VKORC1,methylation,0.00022804264638883373,39,0.78
expr:SPINK4,expression,0.0002275402075611055,2,0.04
meth:SLC5A1,methylation,0.00022693643404636532,8,0.16
expr:CENPW,expression,0.0002268337358889932,11,0.22
meth:C1orf168,methylation,0.0002264013234525919,25,0.5
expr:ARMH1,expression,0.00022627649013884366,2,0.04
expr:C5AR2,expression,0.00022621822427026927,14,0.28
expr:KCNRG,expression,0.00022593209869228303,5,0.1
meth:AP2A2,methylation,0.00022592658125278022,27,0.54
meth:HIGD1A,methylation,0.00022592525541161498,3,0.06
meth:ITPRIP,methylation,0.0002258502521571961,47,0.94
meth:GPRIN3,methylation,0.000225702635361813,2,0.04
expr:TCHHL1,expression,0.00022548691450371123,49,0.98
expr:STMND1,expression,0.0002250200981507078,40,0.8
expr:CELA1,expression,0.00022481336331804327,42,0.84
expr:XBP1,expression,0.0002246582880616188,37,0.74
expr:PLAAT5,expression,0.0002244527951750735,22,0.44
meth:S100A5,methylation,0.0002241636005540689,6,0.12
expr:GYPE,expression,0.00022349440647910038,15,0.3
meth:LOC143188,methylation,0.00022345751390925476,14,0.28
expr:NOSTRIN,expression,0.00022339839233609382,8,0.16
meth:SNORA25,methylation,0.00022308311114708582,6,0.12
meth:RD3,methylation,0.00022123363795595205,49,0.98
meth:GCM1,methylation,0.00022100717845804444,41,0.82
expr:KIR2DL3,expression,0.00022067634078363577,9,0.18
meth:CCKAR,methylation,0.00022053022661970722,9,0.18
meth:NPTN,methylation,0.0002204905779633139,14,0.28
meth:RGS11,methylation,0.0002200377098883369,28,0.56
meth:SOD3,methylation,0.00021991032796601454,12,0.24
expr:NCR1,expression,0.00021986931001858625,23,0.46
meth:CNKSR1,methylation,0.0002190885425079614,8,0.16
expr:CD5,expression,0.00021840954412192363,29,0.58
expr:CEP290,expression,0.0002182326279580593,3,0.06
expr:GJD3,expression,0.0002181263430079875,26,0.52
expr:CD38,expression,0.00021805138038914827,21,0.42
meth:C14orf184,methylation,0.0002180473238695413,10,0.2
meth:LY6D,methylation,0.00021803857419978488,22,0.44
meth:GPR20,methylation,0.0002176911075366661,24,0.48
meth:XDH,methylation,0.00021688040578737855,3,0.06
expr:PDXP,expression,0.00021666358225047588,24,0.48
expr:MB,expression,0.00021640384511556476,4,0.08
expr:ANKRD31,expression,0.00021569811797235162,5,0.1
meth:MIR216A,methylation,0.00021513134318714341,6,0.12
meth:HEPHL1,methylation,0.0002149919600924477,2,0.04
meth:GAL3ST3,methylation,0.00021444926969707012,5,0.1
expr:FGL2,expression,0.00021439946722239255,40,0.8
meth:LOC441601,methylation,0.0002142035955330357,2,0.04
expr:ATP1A2,expression,0.00021356499991784602,46,0.92
expr:FOXI2,expression,0.00021350179583980487,13,0.26
expr:BBOF1,expression,0.00021328795701265336,5,0.1
meth:HOXC13,methylation,0.00021232096204424605,34,0.68
expr:BLVRA,expression,0.00021199081939729777,11,0.22
meth:PLA2G5,methylation,0.00021164837991818786,25,0.5
meth:NPSR1,methylation,0.0002106667886470893,27,0.54
meth:RASL10A,methylation,0.00020999797561671585,4,0.08
meth:CDT1,methylation,0.00020938886490722114,13,0.26
meth:OR1J4,methylation,0.00020937561930622905,2,0.04
expr:NXN,expression,0.0002092249269480817,24,0.48
expr:CDK15,expression,0.00020921599498251452,10,0.2
meth:COQ3,methylation,0.00020915775559842586,25,0.5
expr:SYNPO2,expression,0.00020878586090273329,45,0.9
meth:KISS1,methylation,0.00020866683716404028,29,0.58
expr:SLC25A32,expression,0.0002084301959257573,2,0.04
expr:PDZK1,expression,0.0002078982870443724,14,0.28
expr:BAIAP2L2,expression,0.00020761686998109022,6,0.12
meth:COLQ,methylation,0.0002075731708349562,38,0.76
expr:SAG,expression,0.00020732037955895066,8,0.16
expr:FGF16,expression,0.00020727682567667216,1,0.02
expr:SOX11,expression,0.00020725262241766732,17,0.34
meth:MET,methylation,0.00020721336893205131,28,0.56
meth:PCDHA4,methylation,0.00020647637401929213,21,0.42
expr:TNFSF14,expression,0.0002059897407889366,15,0.3
meth:CACNG1,methylation,0.00020596108931515898,21,0.42
meth:GLIS1,methylation,0.00020476592180784792,16,0.32
expr:AKR1E2,expression,0.0002046933476170428,24,0.48
expr:HLA-DMB,expression,0.00020445808947372896,13,0.26
expr:SFXN5,expression,0.00020416619372554123,2,0.04
expr:BEST3,expression,0.00020370949641801417,1,0.02
expr:TNNT3,expression,0.0002035434008575976,6,0.12
expr:SFN,expression,0.00020335945818159316,9,0.18
meth:C22orf31,methylation,0.00020296053944862094,29,0.58
meth:GHSR,methylation,0.00020291978338112435,9,0.18
meth:FSD1L,methylation,0.00020278913143556565,4,0.08
meth:MIR802,methylation,0.00020274358879153928,3,0.06
meth:SORBS2,methylation,0.00020260668779056604,44,0.88
meth:C11orf49,methylation,0.00020232965023471758,13,0.26
meth:PACSIN2,methylation,0.0002019631998229991,34,0.68
expr:NR3C2,expression,0.0002017281102863225,33,0.66
expr:ZNF155,expression,0.00020128475236041204,7,0.14
expr:FLI1,expression,0.00020064263824476965,18,0.36
expr:PAK5,expression,0.00019984371465398,32,0.64
meth:KIF3C,methylation,0.00019943339672560492,6,0.12
meth:PLA2G4D,methylation,0.00019852352703978517,49,0.98
expr:CCR5,expression,0.00019781989976763725,14,0.28
expr:CYP2C8,expression,0.0001976784988073632,2,0.04
expr:CMYA5,expression,0.0001969498880498577,16,0.32
expr:TTLL7,expression,0.00019694373218549622,9,0.18
meth:TRAPPC3,methylation,0.00019660263954262647,35,0.7
expr:TP63,expression,0.00019622253409276407,30,0.6
expr:SYBU,expression,0.00019530018713946143,6,0.12
expr:CXCR2,expression,0.00019522203671696939,19,0.38
meth:AGXT,methylation,0.00019488083161113242,31,0.62
expr:RGS13,expression,0.00019482282100637493,38,0.76
expr:ALKAL1,expression,0.00019469860743618372,33,0.66
meth:EML4,methylation,0.00019445212092250586,8,0.16
expr:AHR,expression,0.0001934004895803001,9,0.18
expr:ITGAL,expression,0.0001933091689158786,47,0.94
expr:CD3D,expression,0.00019318192677858932,26,0.52
meth:MAPK8,methylation,0.00019299134146422148,35,0.7
meth:NCRNA00112,methylation,0.0001925006278421885,48,0.96
meth:CRISP3,methylation,0.00019176774990877936,42,0.84
meth:PPP1CC,methylation,0.00019172314469787207,11,0.22
meth:CLCF1,methylation,0.0001914786068179334,24,0.48
expr:GIMAP6,expression,0.00019137666707760408,19,0.38
meth:RBM47,methylation,0.00019100414938293396,45,0.9
meth:LGALS7B,methylation,0.00019086266603643217,26,0.52
meth:MORC2,methylation,0.00019057950703427196,17,0.34
expr:RIPK3,expression,0.0001902914316261835,46,0.92
meth:TAGLN,methylation,0.0001899035026629766,33,0.66
expr:SCGB2B2,expression,0.00018953155570973954,3,0.06
meth:SFRS13A,methylation,0.00018924758653156458,25,0.5
meth:CTF1,methylation,0.00018890040076297262,23,0.46
expr:TTLL9,expression,0.00018872549990192055,5,0.1
expr:DOCK10,expression,0.00018817920863511972,16,0.32
expr:H2BC11,expression,0.00018802503473125398,4,0.08
expr:SRARP,expression,0.00018758927035378292,32,0.64
expr:KCNA3,expression,0.00018725901221235594,24,0.48
meth:CYP2W1,methylation,0.00018713696876407733,28,0.56
meth:KRTAP10-4,methylation,0.00018702169957881173,3,0.06
expr:ST3GAL5,expression,0.0001869564992375672,5,0.1
meth:ANKRD39,methylation,0.00018580965710994363,44,0.88
expr:TRIM43,expression,0.0001857315981760621,25,0.5
expr:GIMAP2,expression,0.0001854757805738379,34,0.68
expr:NCAM2,expression,0.00018543082265311787,29,0.58
expr:GRAMD1C,expression,0.0001854061433139419,23,0.46
meth:MIR1185-1,methylation,0.0001845453807618469,4,0.08
meth:CCDC85C,methylation,0.0001842921289304892,42,0.84
expr:TRERF1,expression,0.00018415337544865906,10,0.2
meth:KIAA1683,methylation,0.00018388152950339848,45,0.9
meth:MIR30E,methylation,0.00018372474238276482,25,0.5
expr:MNDA,expression,0.00018347209940354028,9,0.18
expr:H2AC11,expression,0.0001832648671956526,9,0.18
meth:NWD1,methylation,0.00018302781973034143,9,0.18
expr:LDB3,expression,0.00018200904596596957,5,0.1
meth:SBSN,methylation,0.00018193441527810964,11,0.22
expr:CKMT2,expression,0.0001817530719563365,4,0.08
meth:CD74,methylation,0.00018129777163267136,9,0.18
meth:C8ORFK29,methylation,0.00018108978838426992,16,0.32
expr:KIAA0825,expression,0.00018083250324707478,4,0.08
expr:CDH15,expression,0.0001797529044919289,13,0.26
meth:C1QB,methylation,0.00017972084848831096,6,0.12
meth:EPR1,methylation,0.0001794216805137694,13,0.26
expr:XAF1,expression,0.0001793015024824334,28,0.56
meth:TMPRSS12,methylation,0.00017907632448311363,35,0.7
meth:CALML6,methylation,0.00017895869677886367,8,0.16
expr:LRCH2,expression,0.00017888143858207122,14,0.28
meth:C11orf31,methylation,0.00017887744535174634,18,0.36
expr:IGF1,expression,0.0001788679976016283,10,0.2
meth:NRAS,methylation,0.00017869974752621992,7,0.14
meth:STK32A,methylation,0.000178656909459581,3,0.06
meth:CYP4F8,methylation,0.0001780175417661667,25,0.5
meth:TMPRSS3,methylation,0.00017775645336279503,13,0.26
expr:DNAH5,expression,0.00017773489526007324,2,0.04
meth:TUG1,methylation,0.00017720377517809326,17,0.34
expr:LIF,expression,0.00017679839705427489,3,0.06
meth:RLBP1,methylation,0.00017659326032218005,9,0.18
expr:CCDC65,expression,0.00017538816124821702,3,0.06
meth:CAPN11,methylation,0.00017497577105781862,7,0.14
meth:CA1,methylation,0.00017493675113655627,4,0.08
meth:SPINK5L3,methylation,0.00017485817689673916,31,0.62
expr:ACSM5,expression,0.00017414196857619876,12,0.24
meth:PRSS27,methylation,0.0001738465119463702,12,0.24
meth:GALNT8,methylation,0.00017371267035958313,21,0.42
expr:AHSG,expression,0.00017350187408737838,30,0.6
meth:CHST6,methylation,0.00017218835169582495,28,0.56
meth:C8orf45,methylation,0.00017185703784759556,7,0.14
expr:NAT16,expression,0.000171502462940336,41,0.82
expr:SLN,expression,0.00017120724078267813,6,0.12
